id,lang,sentence
1272145,spa,A este lo llaman té verde.
2165493,spa,Este es uno de los diccionarios de los que te hablé ayer.
1392717,spa,Nadie me quiere.
1829537,spa,Japón no es lo que era hace diez años.
5967431,spa,Quizá tengamos que aguantarlo.
1181938,spa,Tom tiene que bajar de peso.
1874198,spa,¿Alguien conoce esa agencia de viajes?
1106255,spa,Quiero tomarme un trago.
2225196,spa,Prefiero no ir allí solo.
1546390,spa,Ellos aceptaron verme aquí.
4791903,spa,Gracias por esperarme.
5011634,spa,Presiento que tras la noche vendrá la noche más larga.
1863767,spa,¡Qué bien!
3287834,spa,Usted hacía como si no fuera nada.
1234581,spa,El sol está a punto de hundirse.
1184230,spa,Esperemos que todo termine bien.
5982463,spa,"Por favor, dame alguna medicina para frenar el dolor."
1169605,spa,Perdón pero estoy buscando a mi hermana. ¿Está aquí? No la he visto por un par de horas desde que llegamos.
5023206,spa,Me divierte muchísimo.
2828917,spa,Solo necesito un poco de ayuda.
4672660,spa,Tom va a ver al peluquero menos de cuatro veces al año.
7639322,spa,Qué bien juegan.
3680107,spa,"Cuando salí de casa esta mañana, Tom todavía estaba durmiendo."
5011447,spa,No puedo ir.
2707960,spa,Muchos judíos fueron deportados por los alemanes.
3267155,spa,¡En la habitación hace mucho calor!
683378,spa,No malgaste su dinero.
858368,spa,"Si eres miembro de una comunidad primitiva y quieres producir, por ejemplo, comida, hay dos cosas que debes hacer."
1136474,spa,¿Puedo ver ahora a mi novia?
2266396,spa,William Shakespeare fue un dramaturgo inglés.
7063463,spa,Spain's game has been desperate.
2223090,spa,Le dijo que trabajara más.
750144,spa,Él me dio algo de dinero.
2300491,spa,Vine a pedirle un favor a Tom.
986854,spa,"Cuando el jugador de rugby se echó encima de su rival, éste pasó el balón."
2041607,spa,¡Mira! El avión está despegando.
646916,spa,El sueldo subirá desde abril.
2516678,spa,¡Qué bien canta ella!
1694890,spa,Esta puede ser la última vez que nos vemos.
685460,spa,¿Me amas?
3797359,spa,A veces no sabemos si estamos enamorados.
855457,spa,Este hotel tiene alojamiento para 1000 clientes.
1451651,spa,Ella lo estranguló.
2654208,spa,Vi al padre de Tom.
6816383,spa,Tus gafas están encima de la mesita.
6683623,spa,Esto nos encanta.
1133051,spa,Él está seguro de que ganará el juego.
878727,spa,"Crudamente dicho, te equivocas."
797774,spa,Me insultó sin ningún motivo.
4520702,spa,Ella tenía los ojos negros como el carbón.
579779,spa,Le dolía la cabeza.
342473,spa,Mañana vuelve nuestro profesor a Inglaterra.
1072445,spa,Tengo ganas de decirle alguna barbaridad.
3453694,spa,¿En dónde exactamente estamos?
2620227,spa,"Como los inversionistas retiraron precipitadamente su dinero, el banco cayó en una crisis aún mayor."
6988308,spa,Fue tan amable y me compró un boleto.
1009845,spa,¿Cuánto tiempo llevas estudiando esperanto?
1797605,spa,Ella está preocupada por su seguridad.
2455570,spa,Ya le he dado un regalo a Tom.
1203835,spa,Tom encendió el horno.
571831,spa,Este reloj de oro es la niña de mis ojos. Madre me lo dio como recuerdo en el final de su vida.
4381347,spa,Pareciera que Tom está teniendo un mal día.
1214054,spa,La mayoría de los jóvenes tienen celulares.
2512754,spa,¿A cuál de los dos Tom te refieres ahora?
3564847,spa,No puedo proteger a Tom.
1697985,spa,La mañana aún es joven.
1425704,spa,Ella compró una camisa para que él se pusiera en la fiesta.
1653925,spa,Pienso que va a llover.
1657217,spa,"Aunque el servicio no fue muy bueno, me vi obligado a dar propina."
2702669,spa,Os he dejado una nota.
551437,spa,"Los sabios hablan porque tienen algo que decir; los tontos, porque tienen que decir algo."
4364082,spa,"Dile a Tom de parte mía, ¿vale?"
2104074,spa,Ellos hablaron de paises y tiempos lejanos.
4797534,spa,Nada mal para alguien que está jugando por primera vez.
6624048,spa,Me estaba preguntando si ibas a aparecer hoy.
511389,spa,Estoy impaciente por ver la nueva versión de Tatoeba.
1745887,spa,Practico deportes casi todos los días.
1595096,spa,¿Cuántas veces vas a la playa a nadar en el verano?
1457455,spa,Me gusta levantarme temprano.
2234986,spa,El sol estaba tapado por un manto de nubes.
7480924,spa,Algunos de estos trabajadores no tienen nada de experiencia.
4844571,spa,Tom te va a ayudar.
1238871,spa,¿Cómo lo sabéis?
463045,spa,Su hija mayor no está casada todavía.
1125251,spa,Ella nunca se pone pantalones.
1021917,spa,El escándalo casi le arruinó la carrera.
514291,spa,El que no arriesga no gana.
1745818,spa,Odio los chistes verdes.
5015898,spa,Ellos hablan mucho.
6795904,spa,Dormirá en la cárcel.
2630105,spa,Tom no le mentiría a Mary.
3215884,spa,Soy un periodista independiente.
5883231,spa,Encontré a Tom bastante entretenido.
2629629,spa,Siempre desayuno café con tostadas.
1280055,spa,Ella todos los días cocina para el marido.
1941441,spa,Estas biromes son muy buenas.
1544370,spa,Esta ciudad es tan pequeña que ni escuela tiene.
4983202,spa,Escuchamos un ruido.
855144,spa,Hola. ¿Qué tal?
1163726,spa,¿Cuál es el valor de una jarra llena de peniques?
1551055,spa,Mencionaste algo sobre mi madre.
1364863,spa,¡La vista es tan hermosa!
514309,spa,"A buen entendedor, pocas palabras bastan."
2150112,spa,Nadie recuerda.
2151098,spa,Eso es absurdo.
4506127,spa,"Por favor, copien esto."
6670374,spa,No tenía por qué hacerlo.
5465455,spa,Me desperté de una pesadilla.
6065372,spa,Es más productivo conceder un punto de pedantería que pasar todo el día discutiendo sobre ello.
6155202,spa,Sos mi esclava.
5045906,spa,No puedo tocar el piano.
3806641,spa,No puedo hacer nada para Tom.
5083677,spa,Suba.
732618,spa,Ella se casó sin que sus padres supieran.
3029967,spa,Tom recibió una carta de Mary.
1038699,spa,Ellos son los alumnos de nuestra escuela.
1277649,spa,"Antiguamente, en Buenos Aires se festejaba el carnaval."
3373834,spa,Todo el mundo ama Brasil.
1672087,spa,Él abandonó la escuela cuando iba en segundo.
1656527,spa,Él echó mano de la pistola.
2195130,spa,Parece que estoy perdido.
7645448,spa,La clema permite múltiples conexiones.
1253527,spa,No tengo bicicleta.
2170871,spa,El tren se acaba de ir.
1171055,spa,Él tiene técnicas excelentes que sobrepasarían a un especialista.
1467195,spa,La salud es lo más importante.
801175,spa,Tom no entiende cómo usar un ordenador.
2216956,spa,¿Has visto a mi hijo?
445683,spa,La escuela empieza a las nueve.
2102254,spa,Quiero que Tom tenga una oportunidad de tener una vida digna.
7451773,spa,"El libro no tiene título, aún."
4072872,spa,Yo no me vi con un médico el año pasado.
6146036,spa,Últimamente él toma en exceso.
3384093,spa,No todos son honestos.
3846004,spa,"El tiempo, en su forma condensada, no puede ser descifrado."
3666955,spa,¿Soy la única a la que se le ha puesto la piel de gallina?
436464,spa,Compré flores porque voy a visitar a mi abuela esta tarde.
2866835,spa,Tom lo quería así.
1018673,spa,Muchas personas emigraron a América.
1280206,spa,Chris le compró un regalo a ella y sacó el valor para dárselo.
6686527,spa,No subo.
3254985,spa,"Sigue mi consejo, es hora de volver."
4983204,spa,¡Ella quería saber si es verdad lo que descubrí!
2121216,spa,El papel vegetal es muy económico.
1654897,spa,No quiero arruinar tu humor.
2180980,spa,Me llevo bien con Mary.
7632384,spa,¿No van a construir una universidad en Grecia?
2268087,spa,No se pudo comprobar la inocencia del acusado.
4626228,spa,Hoy cumplo veinticinco primaveras.
6886899,spa,Los indígenas australianos han comido canguros durante milenios.
1692374,spa,Déjame que te consiga algo para beber.
3212878,spa,"Al mal tiempo, buena cara."
4398468,spa,Yo sé lo que mató a Tom.
1767605,spa,Podemos continuar nuestra discusión en cualquier instancia.
1185032,spa,Alguien me robó el secador de cabello.
1930417,spa,Está sentado en la sala de espera.
2924524,spa,Creo que es una pérdida de tiempo.
1810000,spa,"Es cierto, ¿no?"
1386751,spa,No puedes dormir aquí.
2062292,spa,¿Cuánto tiempo se necesita para ir desde A a B?
1783151,spa,Una de las decoraciones que hacen bonita a una casa son las cortinas.
1705639,spa,La rana se sumergió.
2867726,spa,Veamos si podemos abrir esta puerta.
2261310,spa,Adentro hacía demasiado calor.
1252017,spa,Los dos grupos son propietarios por igual de la empresa.
1249233,spa,¿Cuál es tu bebida favorita de invierno?
5454153,spa,Fraude y engaño abundan más en estos días que en tiempos antiguos.
2813,spa,Para ser perfecta sólo le faltaba un defecto.
7551352,spa,Encontré un apartamento.
2923440,spa,Él es preciso en su observación.
5052136,spa,Váyanse a lavar los dientes.
983508,spa,Tome este medicamento después de las comidas.
7546533,spa,¿Quieres abandonar?
2728177,spa,Ella me robó.
973028,spa,He vivido aquí desde que era un muchacho.
1829433,spa,Ella va al trabajo en taxi.
1371520,spa,Voy a trabajar en las vacaciones de primavera.
3407204,spa,Conté hasta tres y me sumergí en el agua.
601231,spa,Es tu turno.
3763046,spa,Él vino a ayudarme.
3057749,spa,Saber lo que sucederá es más importante que saber lo que sucedió.
4721364,spa,Me acojo al precepto constitucional.
456052,spa,¿Hay un cajero automático por aquí?
1698915,spa,"El mundo necesita más genios humildes, porque somos pocos."
883193,spa,¿Habéis visitado la Torre de Tokio?
398435,spa,"Lo contactaremos, tan pronto descubramos algo."
5905381,spa,Es repugnante la impudicia con la que actúan algunos gobernantes.
1923533,spa,El sol se dejaba ver de vez en cuando por un momento.
1786974,spa,"La educación es una cosa admirable, pero es bueno recordar de tiempo en tiempo que nada que amerita saber puede ser enseñado."
451610,spa,Él ya ha terminado sus deberes.
1302094,spa,Es un historiador. Ahora está estudiando la estructura de la guerra.
5209515,spa,He intentado suicidarme en dos ocasiones.
521936,spa,Le pregunté por qué estaba tan triste.
6627108,spa,El seguro no cubre la rueda nueva.
2255860,spa,A Tom se le dan realmente bien las matemáticas.
5029380,spa,No aclarés que oscurece.
642351,spa,Me gustaría jugar al tenis con ustedes algún día.
858267,spa,"Si te vas a los Estados Unidos, más te vale ponerte al día en inglés."
1359272,spa,Él dormía como una piedra.
1238492,spa,¿Podrías acompañarme para un paseo?
3295262,spa,Tom fue acusado de colaborar con el enemigo.
1167733,spa,"Nosotros escribimos esto en honor de San Patricio, a quien se le acredita el haber traído el Evangelio de Jesucristo a una de las culturas más paganas de su era."
1861998,spa,Ese no es el resultado que ella esperaba.
6146275,spa,Él tiene un aire misterioso.
1403550,spa,"En esa entrevista, Antonio habla de su hijo que falleció hace algunos años."
977471,spa,El río corría lento y amenazador.
481335,spa,Cuando yo era joven intentaba leer tantos libros como pudiera.
4506163,spa,Mary juega bien al basquetbol.
2627213,spa,Me ha picado una avispa.
3115484,spa,Los obtendré para ti.
7447490,spa,Hay muchas dudas.
851557,spa,Los chinos son gente muy trabajadora.
1036705,spa,Es la viva imagen de su abuelo.
5950090,spa,"Una vez acabes, paga la cuenta."
1441760,spa,"Como estaba resfriado, no fui a clase."
5668384,spa,Sé que Tom está cansado.
855566,spa,"Aunque no me pareció del todo correcto que insultases a esa señora, he de reconocer que se lo mereció."
842043,spa,¿A qué vamos a jugar?
687629,spa,¿Dónde está?
1205544,spa,Este es un insulto premeditado.
1984610,spa,Empezó a sentirse mal.
1387850,spa,Te amo más que a nadie.
3550896,spa,Ellos llamaron a su bebé Jane.
2229655,spa,Sostén la caja con ambas manos.
1817570,spa,"Si hubiera sabido que estabas enfermo, te hubiera visitado en el hospital."
2479282,spa,"La estructura de cada ser viviente determina su comunicar, por lo cual, no podemos prejuzgar a un ser viviente que no sea humano, como un ser viviente carente de comunicación o lenguaje. Dado que, nosotros no tenemos acceso a lo que acaece internamente en él."
1160802,spa,¡Qué situación humillante!
2450474,spa,Pero el amor puede romperos el corazón.
1694221,spa,Una palabra llevó a la otra.
2463270,spa,¿Qué mentiras son verdaderas?
1252088,spa,Él se sentó a su lado.
673004,spa,¿Cuántos necesitas?
1236556,spa,Él cortó la cuerda con sus dientes.
6855315,spa,Ellos te engañaron.
3425843,spa,"Sigues enamorada de Tom, ¿verdad?"
1077558,spa,Tom le preguntó a Mary qué debería llevar a la fiesta.
1332239,spa,Él aceptó el trabajo.
6881851,spa,Hay aproximadamente 80 diferentes clases de árboles de mangle.
3170762,spa,"Si te portas bien, te daré dulces."
6155788,spa,Te ves como un elefante.
2270767,spa,John fue allí solo.
5030764,spa,No hables acerca de eso.
6730082,spa,"Ayudadme, por favor."
1010903,spa,Una persona estúpida no deja de ser persona por ser estúpida.
919368,spa,Comemos tres veces al día.
1807820,spa,¿Me vas a decir qué debería hacer a continuación?
5372059,spa,La Biblia nos dice que amemos a nuestro prójimo.
1544111,spa,Le dispararon a Tom.
4747525,spa,Aquí es agradable.
1695661,spa,"Había oído que él era gordo, pero no había pensado que fuera tan gordo."
3425140,spa,Él nunca viaja en tren.
2097854,spa,Cualquiera puede hacer esto.
2946452,spa,¿Estás de acuerdo con Tom?
1207278,spa,Él era feliz a pesar de ser pobre.
1411167,spa,Tom tiene que hacer algunas compras.
1698493,spa,"Desafortunadamente, no creo que ella tenga éxito."
6712734,spa,Ésos son cucos.
1413508,spa,Este escritorio es demasiado pequeño para Tom.
4559286,spa,¡Amo mi lenguaje!
4593380,spa,Tu coche está ahí.
1504275,spa,¿Qué dicen los periódicos?
454510,spa,Cantemos y bailemos.
2339260,spa,Los astronautas volaron a la luna en un cohete.
5022804,spa,Evito esas cosas como la peste.
1790686,spa,"Ella no sabe distinguir de vista un cerezo de un ciruelo, pero puede llamarlos a cada uno por su nombre en doce lenguas."
5129951,spa,Los delegados debatieron el compromiso durante muchos días.
1694924,spa,"Siempre que me ve, finge que no me conoce."
6628861,spa,Con un panel solar puedo ahorrar electricidad.
1522822,spa,Tom sabe pelear.
1246944,spa,¿Ya le has puesto las alforjas al burro?
1430849,spa,"Ahora que se han acabado las vacaciones, María se ha puesto a régimen."
2783336,spa,El tiempo está pasando muy rápido.
2216631,spa,«¡Te has acostado con ella!» «No es cierto.»
683365,spa,Una dieta natural es buena para la digestión humana.
3155712,spa,Tom no se ha comido su ensalada.
1457960,spa,Los vi.
1300291,spa,Las eventuales lluvias de la región dejan sin techo a miles de familias todos los años.
1765238,spa,Es arriesgado que entres solo en esa área.
1156394,spa,El alma humana anhela algo noble.
4477155,spa,Ellos no oyeron los niños.
1540080,spa,Te sentencio a diez años.
2278228,spa,Una nueva escuela está en construcción.
7276516,spa,Descansaremos más adelante.
2435336,spa,Puedes quedarte.
5038241,spa,Me di cuenta que estaba enfermo en el mismo momento en que lo vi.
4572387,spa,Ningún país ha sufrido tantos terremotos como Japón.
2253318,spa,Sacá un vaso limpio del aparador.
1508726,spa,Había harto ruido en la clase.
4579345,spa,No me gustan las medias palabras ni las tareas medio acabadas.
1300289,spa,Una posible derrota de mi equipo lo dejará en pésima situación.
2609071,spa,Te mostraré dónde es.
3009373,spa,"El hombre no tenía ganas de hacer todo el viaje a pie, así que fue en bus."
1363621,spa,Él postuló al empleo y lo obtuvo.
1748434,spa,¿Dónde encontraste a su gato?
5139406,spa,Mi mejor amiga está ahora en Roma.
1110835,spa,Tengo una cita previa.
2366037,spa,Este invierno fui a esquiar por vez primera.
2267181,spa,Embarcaré mi equipaje primero.
6682049,spa,Algo tiene que haber ocurrido allí abajo.
1370522,spa,Fuimos a una tienda de ropa a comprar abrigos.
3012710,spa,¿Come Marika en los restaurantes japoneses?
6623550,spa,Las tensiones entre Estados Unidos y Rusia van creciendo.
339684,spa,A ella le entraron ganas de ver la televisión.
1990698,spa,El discurso de Tom fue muy interesante.
6830798,spa,¿Por qué no bailamos?
1582590,spa,He guardado el dinero en la caja fuerte.
3792612,spa,Tom sólo habla francés.
1929225,spa,Ella se puso de vuelta sus lentes.
1455190,spa,Jane entiende tu forma de pensar.
1321632,spa,Le pedí que empezara de una vez.
5566160,spa,"Tom es un manitas, ¿a que sí?"
1147874,spa,Nos miramos el uno al otro.
1466165,spa,Hades es el dios de los infiernos.
2216709,spa,El lago Poyang es el lago de agua dulce más grande de China.
1602572,spa,Ella está capacitada para enseñar inglés.
898415,spa,Pasé las vacaciones decorando la casa.
2268107,spa,El elefante tiene el cuero muy duro.
4181369,spa,Creo que es lo que hay que hacer.
1439777,spa,Usualmente me voy a la cama a las nueve.
4116520,spa,"Dimitri Mendeleev murió en San Petersburgo, Rusia."
1440181,spa,No estoy aquí por diversión.
462421,spa,Está casada con un primo mío.
4948348,spa,A veces estudio.
2624,spa,"Nunca hubiera pensado que algún día buscaría ""viagra"" en Wikipedia."
1671143,spa,Es la torre más alta de Japón.
454549,spa,¿Sabes dónde está mi reloj?
5854155,spa,No dejes todo para el último momento.
1195555,spa,La madre busca una niñera.
4764214,spa,No uses esta canilla.
7536670,spa,Voy ya mismo.
1603715,spa,¡Adivinen qué! Me voy a estudiar a Nueva Zelanda.
2533545,spa,Borra su nombre de la lista.
5005603,spa,Un día emprendió un largo paseo al rededor de la ciudad.
3284750,spa,"No hay dudas que las traducciones de las oraciones al idioma alemán no sólo son deseables, sino también necesarias. Las recomendaciones comprensivas de los hablantes nativos alemanes nos animan a corregir el texto original en nuestra lengua que no es siempre sin tacha."
1085423,spa,Mi padre siempre ha comido en este restaurante.
6725138,spa,Tom perdió su trabajo hace tres meses atrás.
5566111,spa,Le hablo a mi gato en español.
7578210,spa,Ábreme.
1191725,spa,¿Podrías sacar los acordes?
4452242,spa,Estabas endeudada.
1852771,spa,¿Hay una habitación para mí?
1264670,spa,Di a luz a mi primer hijo el año pasado.
1355795,spa,Tom nos ha estado enseñando francés por los últimos cuatro años.
1671136,spa,¿Cuánto mide esa torre?
986037,spa,Ella fue educada por su tía.
2117592,spa,Jim tiende a exagerar.
1174143,spa,Tom no sabe nada de Boston.
4599440,spa,Aborrezco las películas de miedo.
5002207,spa,¿Ya desayunaste?
553615,spa,El oro fue golpeado en hojas delgadas.
496939,spa,La situación política ha cambiado.
1794875,spa,¿Puedo escribir mi nombre en árabe?
7585952,spa,Los amigos de Mary querían ayudarla.
1116184,spa,Estamos corriendo al mismo tiempo.
509638,spa,"¡No te mueras, por favor!"
3187537,spa,Me encantan las mariposas.
1056209,spa,¡Espero que hayas disfrutado tus últimos días en Berlín!
3300727,spa,Esto es un coche y eso es un autobús.
1313063,spa,"¿Este computador es tuyo, no es así?"
1166929,spa,"En estos tiempos arduos para la economía, deberías invertir un poco de tus ingresos en tu carrera."
6763162,spa,Ha llegado la hora.
1437986,spa,La industria automovilística está contratando nuevamente.
679786,spa,Tu hermana disfruta el ver luchas de sumo en la TV.
3436083,spa,Él rescató al niño de la casa en llamas.
1286302,spa,"Él tenía curiosidad de que sabor tendría, así que le dio una pequeña mordida."
2860038,spa,Su situación era desesperada.
6791402,spa,Estoy encerrado en la comisaría.
1593077,spa,Necesitas aceptar tu papel.
858133,spa,Me he quedado sin dinero para el autobús.
1476276,spa,Háblame en inglés.
2765041,spa,¿Qué aspecto tiene?
2709799,spa,El hermano de mi padre y el hermano de mi madre son mis tíos.
3369289,spa,Gracias a los dos.
1328315,spa,Mary bajó a la cocina.
867041,spa,"Si necesita más información, por favor póngase en contacto conmigo."
5918921,spa,¿Cuál es la peor situación posible?
1325548,spa,El calendario gregoriano tiene como referencia el nacimiento de Cristo.
7060396,spa,Guardaré vuestro secreto.
5568858,spa,Se acabó el recreo.
1686420,spa,Ella fue víctima de violencia doméstica.
5012181,spa,¿Dónde se habla interlingua?
1457759,spa,La tierra promete una buena cosecha.
5234266,spa,Daré una conferencia sobre literatura.
1508918,spa,¿Va a ser posible ver Venus esta noche?
860375,spa,Estamos ansiosos por que vuelvas.
628639,spa,La nueva medicina le salvó la vida.
7739350,spa,Ordena los libros.
3243178,spa,"Me lavo los platos, mis ollas y mi convicción, que así quedan tan brillantes como si todo fuera muy nuevo."
1667146,spa,¿A qué día de la semana estamos?
974923,spa,¿La piña es la misma que el ananá?
2668236,spa,Ya no es ningún niño.
2139162,spa,Esta es una buena película.
1234586,spa,Vimos al sol hundirse bajo el horizonte.
2263144,spa,¿Todos ustedes hablan francés?
1686791,spa,"En lugar de quejaros, quizá deberíais ayudar."
2160374,spa,La razón por la que decidió volver a casa es que estaba enfermo.
2264660,spa,¿Es usted tan alto como yo?
943740,spa,Sacate eso de la cabeza.
4597998,spa,¿Él es un mago?
5081928,spa,Él se golpeó en su rodilla.
986122,spa,Se presume que las gaviotas pueden vivir hasta 40 años.
623959,spa,El gobierno nos hace pagar impuestos.
1207665,spa,Nosotros olfateamos con desconfianza la comida.
982032,spa,Una constelación es un grupo de estrellas.
3089385,spa,He oído acerca de ti.
6894705,spa,No soporto escucharte llorar con tanta amargura.
1296990,spa,Tom sentía ganas de bailar.
1078623,spa,Marco no se atrevería a confesar y tampoco podía negarlo.
6730200,spa,No saldré para comer.
3061984,spa,Me gusta el helado de frutilla.
1338599,spa,Él no reveló su identidad.
1748371,spa,Encontraré yo solo mi auto.
2959935,spa,Somos las únicas personas aquí.
995170,spa,Esta regla no es apropiada para la situación actual.
1682708,spa,Apenas siente una pequeña corriente dice que se va a resfriar.
358548,spa,Un cerezo crecía en el jardín.
2134615,spa,¿Por qué estás en este barco?
980277,spa,Este capítulo es el núcleo de la novela.
1410186,spa,Tom se puso su cinturón de seguridad.
1748375,spa,No vivo con nadie.
2182512,spa,Tengo una vecina egipcia.
5692394,spa,Así es como deseamos que se escriba.
1794924,spa,Compré todos esos televisores.
709368,spa,¿Te gustaría participar en este arriesgado experimento?
1988999,spa,Nuestro profesor a veces habla demasiado rápido.
3163176,spa,Él está en custodia de su tío.
4364325,spa,"Después de eyacular, el pene empieza a contraerse hasta llegar a su estado de reposo."
3726395,spa,"Tom, quien hablaba bien el náhuatl, tradujo muchísimas cosas a nuestro idioma."
995775,spa,"Por favor, ¿puede repetirlo?"
7451756,spa,Es astuto negociando.
6671657,spa,¿Te gustaría enseñarme a jugar al ajedrez?
6361817,spa,La gente cree en todo lo que escriben en los periódicos.
346431,spa,No sé hablar nada de francés.
6154494,spa,Jet Li es una estrella de cine chino.
1173716,spa,Comí arroz frito y bebí algo de cerveza.
4463362,spa,No me gusta la comida frita.
1879428,spa,Amo a mis padres.
3621282,spa,Dos líneas coplanares no paralelas se cruzan.
343790,spa,Esto no tiene ninguna relación conmigo.
1775343,spa,Él aún tiene tres sirvientes.
1681345,spa,A Tom le gusta contar chistes verdes.
1651048,spa,He roto con él.
1287737,spa,Ellos esperaron en fila el bus.
1615997,spa,"Como estaba nublado, no pudieron disfrutar la vista."
6105757,spa,Las cámaras de seguridad de un comercio registraron el hecho.
1270539,spa,Había una cubierta negra sobre el libro.
1669109,spa,Parece que no has entendido para nada el significado de esta palabra.
1413462,spa,Tom admitió que lo que decía estaba mal.
1323380,spa,No podía soportar mirarlo.
7037399,spa,Tom se halló encadenado a un enorme tubo en una fábrica abandonada.
1694443,spa,"Te pido que me digas dónde vives. ""Con gusto."""
3959702,spa,Tom quería que Mary supiera que él no la odiaba.
6561356,spa,Tom quería aprender algunas canciones francesas.
1917955,spa,¿Pueden ayudarnos?
5871282,spa,Él leyó el pasaje de Shakespeare.
460878,spa,Nuestra lengua materna es el japonés.
6277534,spa,Di lo que haces y haz lo que dices.
1419446,spa,Ganar suficiente dinero para mantener a su gran familia no ha sido fácil para Tom.
1390796,spa,Ese sinvergüenza siempre me pide dinero.
4934714,spa,"¿No tienes tarea para el hogar, jovencito?"
972960,spa,¿Qué ocurrió durante ese día memorable?
1036516,spa,No pude ir a su fiesta de cumpleaños.
1712096,spa,Tom me ha contado muchas cosas sobre ti.
2306711,spa,Pero huele extraño.
2944054,spa,Emily escribió una carta.
574193,spa,¿No conoces al señor Brown?
1075451,spa,Él estaba interesado fundamentalmente en el origen del universo y la evolución.
3295457,spa,Tomás trató de parar la pelea entre María y Juan.
1504415,spa,Trabajo por la tarde.
1116486,spa,¡Bienvenido a Canadá!
1730983,spa,¿Te gustó?
4513019,spa,"Por favor, ¡ayúdalas!"
6026289,spa,¿Puedes ocuparte de conducir durante un rato?
6795843,spa,¿Por qué tienes los ojos amarillos?
4426534,spa,La vida cotidiana puede volverse monótona por veces.
6022254,spa,No me he olvidado de usted.
1283557,spa,No existen reportes de esta mutación porque un mutante así ni siquiera nacería.
5342548,spa,Se ven agotados.
4353436,spa,Se para y cierra la puerta.
1371075,spa,Los pisos están bajando porque los precios estaban inflados.
6886428,spa,Soy muy alérgico a los cacahuates.
4461835,spa,Es obvio que hay problema.
5457382,spa,"Hizo un gran agujero, lo bastante grande para poner en él un carro lleno de piedras."
473539,spa,Yo también tengo 17 años.
1272443,spa,Adoro a los músicos de rock.
687831,spa,¿Desea un asiento de ventanilla o de pasillo?
2122358,spa,Me hizo una tarta.
1469089,spa,Aaron fue asesinado a sangre fría por Mary.
2187958,spa,Enseña lo que has comprado.
2511804,spa,¡Suba a bordo!
1179171,spa,Debo admitir que me equivoqué.
5992760,spa,Sentir miedo es un instinto de supervivencia.
4515898,spa,El significado de esta carta es incierto.
6938596,spa,Se vive sólo una vez en el mundo.
3667109,spa,La obra de teatro salió muy bien en general.
2169883,spa,Un extranjero me preguntó en dónde queda la estación.
702603,spa,El cuerpo humano está compuesto de miles de millones de pequeñas células.
1288991,spa,"Trabajo cada día, salvo los domingos."
1920663,spa,Mucha gente está saliendo del cine.
6675135,spa,Párate aquí.
1032089,spa,¿Cómo inhibir la multiplicación de células enfermas?
3476602,spa,Me parece que el tren está atrasado.
1291473,spa,Yo estudio inglés en casa.
3815031,spa,Comprendí que pudieras sentirte derrotada.
930976,spa,No lo creo.
2282883,spa,Dicen que Mike está en la cama enfermo.
1947833,spa,Te echo muchísimo de menos.
1590996,spa,Te doy mi palabra de que dejaré de fumar.
2944212,spa,Voy a tener una charla con Tom.
2278515,spa,¿Qué pensáis?
1919592,spa,Tenemos que actuar inmediatamente.
1721386,spa,¡Eso ahora no es importante!
1918301,spa,Pasa que ya no la amo.
1684453,spa,El caballo está galopando.
1511148,spa,Mis zapatos han desaparecido.
7550473,spa,"Argelia tiene dos idiomas oficiales, el árabe y el bereber."
4041365,spa,No sabía qué ponerme y me puse feliz.
1240520,spa,Indica las palabras que no entiendes.
1815381,spa,Él quiere ayudar a otras personas.
857340,spa,Me gustaría ir a Austria para estudiar música.
1723638,spa,La policía la perseguirá por mucho tiempo.
2997,spa,¡Quiero un MP3!
1165855,spa,Tom debió haberle dicho a Mary.
2499941,spa,Me sentí segura en su presencia.
4963139,spa,¿Cuándo volviste de Boston?
1522808,spa,Mi tío tiene una granja en la villa.
5028735,spa,¿Cuánto vale?
2125330,spa,Perdió a dos hijos en la guerra.
2112152,spa,No deberías permitir a tu hijo salirse siempre con la suya.
536566,spa,Gracias por invitarme a la fiesta.
6614125,spa,No entre usted.
4984176,spa,Comer solo es como morir solo.
2082771,spa,No puedo hacer eso.
1295124,spa,Él abrió las jaulas.
3099082,spa,Oramos para que nuestro padre nos perdonara.
5025903,spa,Una palabra es el símbolo de una idea.
3986612,spa,No es tan estúpido como para no poder discernir lo correcto de lo incorrecto
4649735,spa,Tom le ofreció una chela a Mary.
3591233,spa,¿Por qué no dices nada?
1406448,spa,Es por eso que él se enojó.
2467729,spa,¿Puedo reservar dos asientos para ese vuelo?
1570848,spa,La papaya madura huele a vómito.
5928264,spa,¿El lago es profundo?
6825971,spa,Déjame saber qué andas haciendo.
2056539,spa,Es inútil que digas nada.
5705182,spa,Durante las fiestas navideñas no se podrá circular por el centro de la ciudad.
798812,spa,La clase en la que me mandan más deberes es inglés.
2469336,spa,Las reacciones químicas son fundamentales en el metabolismo.
4892293,spa,"Puedes matar a una persona, pero no puedes matar una idea."
4443628,spa,¿Estás haciendo algo?
1268863,spa,Probablemente haya discusiones sobre el tema.
1619662,spa,Él huyó de casa a los dieciséis años.
2179101,spa,Esta es la casa donde yo nací.
2270287,spa,¿Esta es la ciudad en la que nació Mika?
1335867,spa,Soy incapaz de explicártelo.
2121225,spa,Tom tuvo muchos problemas en la escuela.
861908,spa,Acabamos de limpiar el váter.
2880130,spa,Mi amor por ella es verdadero.
